titulo_noticia,contenido_noticia,medio,id
Expertos nacionales e internacionales se reúnen para abordar resiliencia costera,"Con el objetivo de promover la cooperación internacional y fortalecer la resiliencia de las zonas costeras frente al cambio climático, la Universidad Técnica Federico Santa María (USM) fue sede del simposio “Diálogos transhemisféricos: experiencias desde Chile y California”, que reunió a expertos nacionales e internacionales para compartir conocimientos y proponer soluciones concretas. La ministra del Medio Ambiente, Maisa Rojas, subrayó la necesidad de cooperación entre ciencia y políticas públicas. “El cambio climático ya está afectando nuestras costas y requiere respuestas coordinadas, basadas en evidencia científica. Este tipo de instancias son fundamentales para fortalecer la colaboración y avanzar hacia una gestión integrada del territorio”, afirmó. Por su parte, el rector de la USM, Dr. Juan Yuz, destacó la relevancia del encuentro para la universidad y el país. “Para nuestra universidad, albergar un espacio de diálogo internacional en torno a los desafíos que impone el cambio climático refleja nuestro compromiso con el desarrollo sostenible y con la generación de conocimiento que aporta al país y al mundo”. El director del Chile California Conservation Exchange, Tomás McKay, resaltó que “compartir soluciones concretas entre ambos hemisferios permite avanzar en la gestión y adaptación costera de manera más eficiente”. El simposio comenzó con el panel “Riesgos y Amenazas”, moderado por Rodrigo Cienfuegos, director de Cigiden, y en el que participó el Dr. Patricio Catalán, académico del Departamento de Obras Civiles de la USM. Catalán presentó la caracterización de amenazas de origen climático y tectónico, destacando que gran parte de la población chilena habita en zonas expuestas a riesgos crecientes. “El cambio climático está modificando la frecuencia y magnitud de los eventos extremos, y eso implica repensar la manera en que ocupamos y gestionamos nuestro borde costero”, explicó Catalán. “Hoy contamos con información científica suficiente para anticipar escenarios, pero el gran desafío está en cómo transformamos esos diagnósticos en acciones concretas, en decisiones de política y en soluciones que reduzcan efectivamente el riesgo para las comunidades”. Durante las dos jornadas del encuentro se abordaron además temas como infraestructura resiliente, gobernanza costera, planificación territorial y participación comunitaria, con la participación de expertos del ámbito académico, público y privado, tanto de Chile como de California, consolidando un espacio de colaboración internacional frente a los desafíos que impone el cambio climático en las zonas costeras.",mediosregionales,id_220
DGA del MOP inicia elaboración de indicadores de seguridad hídrica para enfrentar el cambio climático,"La Dirección General de Aguas (DGA) del Ministerio de Obras Públicas comenzó la elaboración de los primeros indicadores de seguridad hídrica a nivel de cuenca, como parte del Plan de Adaptación al Cambio Climático en Recursos Hídricos. La iniciativa cuenta con apoyo técnico de la FAO y financiamiento del Fondo Verde del Clima, con el objetivo de fortalecer la gestión del agua frente a escenarios de sequía, lluvias intensas y otras amenazas climáticas. El seremi de Obras Públicas, Pedro Barrios, destacó que estos indicadores permitirán “evaluar el estado actual y la proyección futura de las aguas en el contexto del cambio climático en todo el país”, además de complementar los Planes Estratégicos de Recursos Hídricos en Cuencas (PERHC). El desarrollo metodológico está a cargo del Laboratorio de Análisis Territorial de la Facultad de Ciencias Agronómicas de la Universidad de Chile y contempla experiencias internacionales, disponibilidad de datos nacionales, participación de actores clave y un piloto en cuatro cuencas priorizadas, una en cada macrozona del país. El director regional de Aguas del MOP, Arturo Beltrán, subrayó que esta información permitirá resguardar tanto el consumo humano como la preservación ecosistémica y el desarrollo productivo. La propuesta metodológica será entregada en diciembre y en el primer trimestre de 2026 se implementarán los indicadores en las cuatro cuencas seleccionadas. En paralelo, la DGA avanza en un kit informativo para municipios, una estrategia de vinculación con el sector privado y el impulso del Acuerdo de Producción Limpia Certificado Azul, con el fin de fortalecer la seguridad hídrica y la adaptación al cambio climático en distintos niveles del país.",mediosregionales,id_221
INFOR es parte de proyecto internacional que evalúa plantaciones mixtas como estrategia frente al cambio climático,"El Instituto Forestal (INFOR) es parte de un innovador proyecto internacional que busca responder una pregunta clave para el futuro de los bosques: ¿pueden las plantaciones mixtas de pino oregón (Pseudotsuga menziesii) y especies nativas convertirse en una solución efectiva de adaptación al cambio climático o representan un riesgo para los ecosistemas? El estudio, titulado “Pino Oregón en Europa Central y América del Sur: ¿Una solución transcontinental para la gestión forestal integradora o una potencial amenaza para las comunidades naturales?”, se desarrollará entre 2025 y 2028, con la participación del Swiss Federal Institute for Forest, Snow and Landscape Research (Suiza), la Rottenburg University of Applied Forest Sciences (Alemania), la Universidad de Göttingen (Alemania) y el propio INFOR. Para la Dra. Sabine Müller-Using, investigadora de INFOR y contraparte institucional del proyecto, esta colaboración refleja el reconocimiento internacional a la capacidad técnica y científica del instituto. “Esta iniciativa representa una estrategia de adaptación al cambio climático que combina especies nativas y exóticas mediante plantaciones mixtas. Creemos que los resultados nos permitirán evaluar los beneficios y riesgos para los ecosistemas en los tres países, y determinar qué tan beneficiosa puede ser esta propuesta para pequeños y medianos propietarios de bosques en Chile, incluso como alternativa a los grandes monocultivos forestales”, destacó. Actualmente, el proyecto se encuentra en fase de levantamiento de datos en terreno en bosques de Alemania y Suiza, con la participación de la investigadora valdiviana de INFOR, Joceline Rose. “Compartir conocimientos y experiencias con investigadores de Alemania y Suiza ha sido una oportunidad invaluable, que refuerza la importancia de fortalecer nuestra vinculación internacional en temas técnicos y científicos relacionados con los bosques. En esta fase estamos estudiando la biodiversidad vegetal y la regeneración de especies arbóreas, trabajo que nos permitirá identificar la vegetación asociada a las plantaciones mixtas y evaluar su impacto en los bosques y ecosistemas vecinos”, señaló Rose. La siguiente etapa se desarrollará en Chile a partir de noviembre de este año e incluirá el levantamiento de datos y mediciones en siete predios de las regiones de Los Ríos y Los Lagos, sumando un total de 21 parcelas permanentes. En estas actividades participarán investigadores de los tres países, fortaleciendo la cooperación científica y aportando evidencia clave para el diseño de políticas y estrategias de manejo forestal sostenible.",mediosregionales,id_222
Estudian levaduras para evitar que el cambio climático afecte al vino,"La industria del vino se alista para enfrentar el cambio climático, fenómeno que ha alterado las formas de producción, ya que las uvas expuestas a temperaturas más altas maduran más rápido y concentran más azúcar de lo normal, lo que se transforma en altos niveles de alcohol, señaló el investigador de la Universidad de Santiago (USACh), Claudio Martínez, quien trabaja con levaduras a fin de potenciar el mundo vitivinícola. El calor no sólo afecta la calidad de los mostos, sino que también genera inconvenientes comerciales, ya que un mayor grado alcohólico implica más impuestos para los productores y eventuales problemas de salud en la población. Al mismo tiempo, otras áreas de la industria, como el pisco o los vinos a granel, enfrentan el desafío opuesto, ya que necesitan aumentar la eficiencia fermentativa para lograr una mayor producción. El trabajo del académico del Departamento de Ciencia y Tecnología en Alimentos comenzó hace más de una década, con la recolección y caracterización de levaduras silvestres en diversos ecosistemas de Chile y América Latina, con el objetivo de comprender su diversidad y propiedades fermentativas. ""Aprendimos cómo hacer que dos levaduras se crucen, cómo identificar a su descendencia y cómo trabajar con poblaciones grandes"", explicó Martínez. ""Si logramos que la levadura haga lo que nosotros queremos que haga, es decir, producir más o menos alcohol, según lo que se requiere, entonces estaremos resolviendo el problema sin alterar el proceso ni la calidad del vino"". De esta forma se busca desarrollar nuevas cepas de Saccharomyces cerevisiae, levadura encargada de transformar el azúcar en alcohol, que sean capaces de producir distintos niveles. ""La alternativa que se nos ocurrió, y que es clásica en todo tipo de organismos, es el mejoramiento genético por cruzamientos, es decir, realizar cruzamientos y mejorar un organismo por esa vía, que es lo mismo que se hace en animales y en plantas, que en realidad es la base de la alimentación mundial"", destacó el ingeniero agrónomo especialista en industrias. ""En forma simple, levadura macho y hembra se cruzan y después se hace una selección natural, del más adaptado, por así decirlo, y se vuelve a cruzar con otro más fuerte"", agregó el académico. Nueva industria La continuidad de esta investigación permitiría mejorar la calidad de los vinos y reducir el pago de impuestos por grado alcohólico. ""Ojalá esto también impulsara el desarrollo de nuevas industrias, como la producción de levaduras, que me parece estratégica para el país"", dijo el profesor. ""Contar con cepas propias, desarrolladas con fondos y apoyo del Estado de Chile, podría convertirse en un producto real que dinamice esa industria de la biotecnología, y la única forma de hacerlo es que este tipo de proyectos llegue a su destino"", sostuvo Martínez. El proyecto, pese a los diez años de investigación previa del académico, prevé una ejecución a cuatro años. En la primera etapa, el equipo trabajará en cruzar distintas cepas de levaduras para obtener nuevas variantes con diferentes niveles de producción de alcohol, que serán evaluadas en condiciones similares a las de una bodega. Luego, se analizará el material genético de las cepas más prometedoras para entender qué genes están detrás de su comportamiento, y finalmente, estas levaduras se probarán en viñas. ""Si en unos años veo que estas levaduras se están usando, que alguien las está produciendo en Chile, que eso genera empleo, calidad e innovación, entonces me doy por pagado como investigador"", concluyó Martínez.",mediosregionales,id_223
Concurso para el Fondo de Protección Ambiental 2026 abre postulaciones,"Con el objetivo de apoyar proyectos comunitarios en beneficio del medio ambiente, el Ministerio de Medioambiente lanza las postulaciones al Fondo de Protección Ambiental (FPA) 2026 que desde 1998, ha financiado más de 4.000 iniciativas en todo Chile, con una inversión que supera los 23 mil millones de pesos, beneficiando a juntas de vecinos, centros culturales, comunidades indígenas y organizaciones de todo tipo. Cada proyecto seleccionado podrá recibir hasta 6 millones de pesos para ejecutar iniciativas en áreas clave como cambio climático y descontaminación, ecotecnias hídricas, economía circular y gestión de residuos, conservación de la biodiversidad y eficiencia energética y energías renovables. El concurso contempla tres líneas de postulación: Proyectos para Pueblos Indígenas: Exclusivo para comunidades y asociaciones indígenas reconocidas por Conadi. Proyectos Ciudadanos: Para organizaciones sin fines de lucro, como juntas de vecinos, centros culturales, deportivos, juveniles, comunidades agrícolas y asociaciones gremiales. Proyectos para Establecimientos Educacionales: Dirigido a Centros de padres, madres y apoderados. Desde la Seremi de Medioambiente Tarapacá subrayarón la importancia de la participación comunitaria. “Con cada proyecto buscamos no solo financiar una idea, sino también fortalecer la educación ambiental y crear una cultura de cuidado que involucre a vecinos, niños, niñas y jóvenes en nuevas formas de relacionarnos con nuestro planeta”. Las postulaciones se realizarán exclusivamente en línea a través de la web del Ministerio de Medioambiente El proceso se abrió el 26 de agosto de 2025 y se cerrará el 7 de octubre a las 14:00 horas. Los resultados se anunciarán el 26 de enero de 2026.",mediosregionales,id_224
Maullín aprobó su Plan de Acción Comunal de Cambio Climático al 2030,"La comuna de Maullín dio un importante paso hacia el desarrollo sustentable con la aprobación oficial de su Plan de Acción Comunal de Cambio Climático (PACCC) Maullín 2030, una hoja de ruta que establece lineamientos estratégicos para enfrentar los desafíos actuales y futuros asociados a la crisis climática. Este plan busca proyectar a Maullín como una comuna resiliente, sustentable e inclusiva, que valora y protege su entorno natural, reconociéndose como parte de él. La visión al 2030 destaca la importancia de la conservación de ecosistemas, la restauración ambiental y el desarrollo de actividades económicas en armonía con el medio ambiente, todo ello a través del enfoque de Soluciones Basadas en la Naturaleza (SbN). Según señaló Loreto Calderón, profesional de la Secretaría Comunal de Planificación (Secplan), este logro es fruto de un proceso participativo impulsado por la consultora Deuman, bajo el financiamiento del Ministerio del Medio Ambiente, que recogió las percepciones, propuestas y conocimientos de actores locales, comunidad organizada y autoridades. Entre sus principales objetivos estratégicos, el PACCC Maullín 2030 propone reducir las emisiones de gases de efecto invernadero, fomentando la eficiencia energética, el uso de energías renovables, la movilidad sostenible, la gestión de residuos y la incorporación de prácticas productivas sustentables. También fortalecer la gestión sostenible del agua y los ecosistemas claves, promoviendo la restauración de humedales, suelos degradados y zonas costeras mediante Soluciones Basadas en la Naturaleza. Además desarrollar actividades económicas resilientes al cambio climático, especialmente en sectores como la agricultura, la ganadería y el turismo, integrando innovación tecnológica y saberes tradicionales. Incluye también el enfoque de género en la gestión climática, asegurando la participación equitativa en la toma de decisiones, fortaleciendo los procesos de fiscalización ambiental y promoviendo políticas locales con enfoque inclusivo. El plan también pone especial énfasis en la educación ambiental integral, como herramienta clave para concientizar a la población, fomentar la participación ciudadana y fortalecer la capacidad adaptativa de la comunidad frente a los efectos del cambio climático. El alcalde de Maullin Nabih Soza dijo que con la aprobación del PACCC, Maullín se alinea con los objetivos nacionales e internacionales en materia ambiental, consolidando su compromiso con un futuro sostenible, justo y respetuoso con la naturaleza.",mediosregionales,id_225
Arquitectos proponen transformar Valparaíso con edificios de madera y huertos en altura,"Un grupo de investigadores del Departamento de Arquitectura de la Universidad Técnica Federico Santa María impulsa un innovador concepto de “ciudad comestible”, que propone diseñar edificios en altura de madera con espacios para cultivos urbanos. La iniciativa busca ruralizar la ciudad, enfrentar el cambio climático y acercar la producción de alimentos a los habitantes de Valparaíso. El proyecto es liderado por la Dra. arquitecto Muriel Díaz, el Msc. arquitecto Fernando Hammersley y el Msc. ingeniero Pedro Serrano, y surge como respuesta a la escasez de áreas verdes en las ciudades y los desafíos ambientales que enfrenta la región. Según explica Pedro Serrano, director de la Unidad de Arquitectura Extrema, “la idea es plantear un cambio de paradigma en la arquitectura y la planificación urbana, alejándose de la idea de que la ciudad y el campo son mundos separados”. Añade que “el diseño de edificios verdes y la incorporación de la producción de alimentos en ellos no solo busca alimentar a las poblaciones, sino también generar un impacto positivo en el entorno”. La propuesta, desarrollada en el taller avanzado de 4° y 5° año de Arquitectura, contempla torres habitacionales con huertos en balcones, invernaderos en altura y fachadas comestibles. “Estamos desarrollando por primera vez en la USM edificios de altura en madera, con estructuras tecnificadas, usando CLT y GLT capaces de sostener cultivos, aprovechar energías renovables y generar alimento limpio a nivel local”, señaló Serrano. Los diseños incluyen tecnologías de cultivos hidropónicos y aeropónicos, iluminación LED de bajo consumo, sistemas solares fotovoltaicos y módulos adaptables a las variaciones climáticas. “Nuestras ciudades le siguen quitando miles de hectáreas a nuestras superficies de cultivo, lo que reduce las capacidades de retención de CO2 del territorio. La tecnología de hoy, sin embargo, permite cultivar eficientemente en las ciudades, desde áreas verdes y plazas hasta muros, techos y terrazas, usando muy poca agua y sin suelo”, agrega el investigador. La iniciativa busca además reducir la huella de carbono asociada al transporte de alimentos. “Si la ciudad, más aún los edificios, producen parte de sus alimentos, se ahorrará además el transporte y las muchas transacciones que hoy permiten llegar con las hortalizas y frutas al consumidor urbano”, destaca. En Valparaíso, donde existen apenas 0,6 m² de áreas verdes por habitante frente al estándar internacional de 16 m², el proyecto adquiere un valor especial. Para Serrano, las quebradas de la ciudad son clave en esta visión: “son espacios públicos hoy desorganizados, con un enorme valor natural. Integrarlas como patrimonio productivo y ambiental requiere un plan de carácter épico, con inversión, manejo cultural y compromiso ciudadano”. Aunque todavía se encuentra en fase exploratoria, el concepto de “ciudad comestible” busca abrir la discusión sobre el futuro urbano. “La idea es poner estos temas en la mesa del futuro”, concluyó Serrano",mediosregionales,id_226
Advierten que bosque mediterráneo chileno está cerca del colapso,"Árboles como el litre, peumo, quillay, mitique o colliguay forman el paisaje chileno clásico, el de las pinturas del siglo XIX y el que se ve al caminar por el campo, sobre todo entre las regiones de Coquimbo y La Araucanía. Técnicamente, es clasificado como bosque mediterráneo o esclerófilo, tipo que, al igual que en el resto del mundo, ha sido afectado por el cambio climático. Investigadores de las universidades de Chile y de Santiago (Usach) advierten una eventual destrucción. En el estudio ""¿El bosque mediterráneo chileno al borde del colapso? Evidencia de un análisis exhaustivo de riesgos"", publicado en la plataforma ScienceDirect, los académicos señalaron que el paisaje nacional se encuentra ""en alto riesgo, al borde del colapso, un 39,8% de las masas de este tipo de bosque presentan un índice de riesgo alto o muy alto"". Esta situación, explicó el ingeniero en recursos naturales, Diego Cueto, puede afectar ""los servicios, beneficios y utilidades que el ser humano obtiene directa o indirectamente de estos ecosistemas forestales, o ecosistemas de cualquier tipo"". ""El bosque esclerófilo provee servicios de administración de regulación de temperatura, de agua, provisión de leña, tiene provisiones culturales para distintas comunidades, paisajísticos, uno puede enumerar muchos, y el problema que encontramos es que en su extremo norte el bosque está alcanzando un punto que se llama, en términos científicos, tipping point, donde el bosque pierde su resiliencia para volver a obtener, por sí mismo, su cobertura y estructura original"", detalló el investigador. Este fenómeno provoca que se ""esté pasando de un bosque esclerófilo más denso a un tipo matorral esclerófilo, lo que quiere decir que el bosque se está perdiendo, se está degradando, se está parcelando y, al perderse esta vigorosidad de estructura pierde su capacidad de proveer servicios ecosistémicos a la población"", dijo Cueto. Lluvias A causa de esta degradación, sostuvo el ingeniero, ""puede ser que ahora empiece a llover menos y, al tener menor cobertura de bosque, sea menos capaz de absorber esta agua: esto puede generar inundaciones, un aumento de la sequía y, por ejemplo, en Coquimbo, que haya mucha trashumancia. Puede que los animales se queden sin alimento para comer, se pierdan este tipo de culturas, entonces, es un tema además de meramente biológico, un tema transversal y social"". Durante el desarrollo del estudio en el Laboratorio de Biodiversidad y Medio Ambiente de la Usach, los científicos notaron que ""el extremo norte de este bosque fue afectado por el cambio climático y por la degradación"", mientras que en la zona central ""ocurrió un fenómeno bien curioso, que era la mezcla entre el efecto del cambio climático y el efecto de actividad humana, ahí se vio muy exacerbado el aumento de la cobertura agrícola"", dijo Cueto. Qué hacer Sobre la posibilidad de recuperación, el ingeniero calificó esto como ""muy difícil"", porque ""tendrían que venir intervenciones humanas, como ya lo están proponiendo varios proyectos, por ejemplo, las contribuciones determinadas a nivel nacional, los planes de restauración de paisaje del Gobierno, que planean reforestar con especies nativas"".",mediosregionales,id_227
Refugios climáticos en Chile: investigación revela áreas clave para enfrentar la crisis ambiental,"Chile podría contar con verdaderos “escudos naturales” frente al avance del cambio climático. Así lo concluyó un estudio liderado por académicos nacionales, que identificó zonas del territorio con condiciones ambientales estables, conocidas como refugios climáticos, capaces de mantener su biodiversidad a pesar de la crisis ambiental. “Detectamos que cerca de un cuarto del territorio nacional presenta condiciones que le permitirían resistir de mejor forma los efectos del cambio climático. Esto los convierte en áreas prioritarias para la conservación”, explica Patricio Pliscoff, académico de la Universidad de los Andes (U.Andes) y responsable del estudio. Los investigadores combinaron información ambiental —temperatura, radiación y topografía— con datos recolectados en terreno por sensores instalados desde hace más de una década. Entre los hallazgos destacan los bosques nativos de Zapallar y Papudo (Región de Valparaíso), que fueron calificados como refugios climáticos completos gracias a su biodiversidad y características microclimáticas. En la zona sur, los bosques de Chiloé continental (Región de Los Lagos) mostraron una notable estabilidad ambiental, sobre todo en áreas con menor intervención humana. “Proteger estos refugios no solo significa cuidar su biodiversidad, sino también asegurar que muchas especies tengan una oportunidad real de sobrevivir en un contexto de crisis climática”, enfatiza Pliscoff. El estudio también detectó señales de transformación en estos ecosistemas, como floraciones fuera de temporada y presencia de aves inusuales. Para los especialistas, estas variaciones son una alerta sobre la necesidad de monitoreo constante y protección activa. La propuesta del equipo es utilizar estos resultados como base para fortalecer la red de áreas protegidas del país y diseñar estrategias que incluyan zonas de amortiguación, con el fin de preservar el equilibrio ecológico.",mediosregionales,id_228
Ciudades sostenibles: consejera del CPI destaca su rol en la lucha contra el cambio climático,"Incorporar soluciones basadas en la naturaleza en las ciudades no solo responde a la necesidad de adaptarse a la crisis climática, sino que también impacta en la calidad de vida de las personas. Así lo planteó Montserrat Delpino Chamy, consejera del Consejo de Políticas de Infraestructura (CPI) y académica del Departamento de Arquitectura de la USM en su columna, quien aseguró que “el diseño urbano sostenible también es clave para mitigar el cambio climático y mejorar la salud física y mental”. La especialista subrayó que estas medidas deben trascender proyectos aislados pues “Ya no basta con proveer infraestructura: es imprescindible integrar criterios ambientales y articular redes urbanas para consolidar nodos que aporten sostenibilidad y vitalidad”. En esa línea, puntualizó que “convertir estas propuestas en políticas de Estado es reconocer que la ciudad es motor de desarrollo económico y social, construido con planificación, colaboración público-privada y una ciudadanía con voz activa”. Para Delpino, la urgencia radica en que los efectos de la crisis climática ya se sienten en las urbes. “Corredores ecológicos, drenaje urbano y espacios públicos de calidad son herramientas de adaptación frente a sequías, inundaciones y otros eventos extremos”, afirmó.",mediosregionales,id_229
Senador Iván Flores destaca buenos resultados de la II Cumbre Parlamentaria por el Cambio Climático y la Transición Justa,"Con éxito culminó, en Brasilia, la II Cumbre Parlamentaria de Cambio Climático y Transición Justa de América Latina y el Caribe, organizada por el Observatorio Parlamentario de Cambio Climático y Transición Justa de América Latina y el Caribe (OPCC), una iniciativa de la Comisión Económica para América Latina y el Caribe (CEPAL) de las Naciones Unidas y apoyada por la Open Society Foundations, y correalizada por la Cámara de Diputados y el Senado Federal de Brasil, con el apoyo de la Plataforma CIPÓ. En la oportunidad, se suscribió una misiva de apoyo a la presidencia de la COP con el fin de dar continuidad a la construcción de una Declaración Conjunta regional con miras a la 30ª Conferencia de las Partes de la Convención Marco de las Naciones Unidas sobre el Cambio Climático (COP30), que se realizará a fines de noviembre en Brasil. El documento de apoyo destaca, entre otros temas, que el papel de los Parlamentos es fundamental en la transformación de los compromisos internacionales en acciones concretas, legítimas y sostenibles a través de marcos legislativos nacionales y subnacionales y señala que los parlamentarios “como representantes directos de nuestros pueblos, nos corresponde legislar, fiscalizar y promover soluciones que impulsen el desarrollo productivo sostenible, la protección de los ecosistemas y los derechos de las poblaciones más vulnerables. Debemos garantizar la coherencia de las políticas públicas y asegurar la incorporación efectiva de los compromisos climáticos internacionales en nuestras legislaciones”. Al respecto, el senador Flores, presidente de ParlAmericas, junto con realizar un positivo balance, precisó que “me he dirigido a la Asamblea como presidente de ParlAméricas, porque a través de la red de cambio climático sustentabilidad, que es una de las tres redes que tenemos; la otra y la más antigua desde el 2007, es la red de género de equidad de género y la que se suma es la de parlamentos abiertos; estamos apoyando diversas acciones desde los 35 parlamentos de las cuatro américas, particularmente a través del apoyo a la acción para el empoderamiento climático y esto como integrantes de la convención marco de las Naciones Unidas sobre el cambio climático y el acuerdo de París. Empoderar a las minorías, entre otras acciones, para que se incorporen en esta cooperación”. La delegación del Senado que estuvo presente en esta Asamblea también estuvo integrada por el vicepresidente del Senado, Ricardo Lagos Weber y los senadores David Sandoval y Alfonso de Urresti.",mediosregionales,id_230
Temuco y Villarrica son sedes de la 2° versión de la Cumbre Ciudades Sostenibles 2025,"Entre la jornada de ayer y este viernes 8 de agosto, se está realizando en las ciudades de Temuco y Villarrica la segunda versión de la Cumbre Ciudades Sostenibles Araucanía 2025, un evento que reunirá a más de 200 invitados, entre expertos, emprendedores, académicos y representantes del sector público y privado. La Cumbre tiene como objetivo principal promover el emprendimiento, la innovación y el trabajo colaborativo como herramientas para enfrentar los desafíos del cambio climático en las ciudades y territorios. En esta versión, el foco está puesto en soluciones replicables y escalables que contribuyan a fortalecer la cadena de valor de la construcción, fomentar la resiliencia territorial y generar redes de colaboración a nivel nacional y latinoamericano. La iniciativa se lleva a cabo con el apoyo del Comité de desarrollo Productivo Araucanía por Corfo y la organización conjunta de la Aceleradora de Negocios Internacional AniChile y la Universidad Autónoma de Chile, cuenta además con la participación y colaboración de la Universidad Adolfo Ibáñez y la Cámara Chilena de la Construcción. Durante dos jornadas se estarán desarrollando charlas magistrales, mesas de trabajo temáticas y actividades de vinculación comunitaria. El primer día, en Temuco, se realizó el evento de apertura, que incluyó ponencias de expertos internacionales y nacionales, además de una actividad con enfoque de género. Para este viernes, en Villarrica, la programación se traslada para profundizar la descentralización del conocimiento y el diálogo territorial, con nuevas charlas magistrales y una mesa de trabajo itinerante que incorpora la participación directa de la comunidad local. Entre los temas que aborda la Cumbre destacan la transición energética, la planificación urbana sostenible, la economía circular en la construcción, la industrialización de la madera, las energías renovables no convencionales (ERNC), la inclusión social y el uso de tecnologías para el desarrollo urbano. Para Eduardo Figueroa, director de Corfo Araucanía, el evento busca fomentar el emprendimiento y la innovación en el territorio, para enfrentar el desafío de la mitigación y adaptación al cambio climático. “Desde Corfo Araucanía creemos fundamental apoyar instancias como esta, que no sólo ponen en valor las capacidades regionales, sino que también permiten conectar nuestra realidad con experiencias internacionales en sostenibilidad urbana, contribuyendo con soluciones innovadoras, replicables y escalables, que buscan mejorar la cadena de valor de la construcción, fortalecer la resiliencia territorial y promover la generación de redes a nivel latinoamericano”. Por su parte, Jorge Pereda, gerente general de ANI Chile, destacó: “Esta segunda versión abordará temas clave como la resiliencia urbana, la capacidad de las ciudades para adaptarse y transformarse, y la importancia de la innovación para avanzar hacia un desarrollo más sostenible. Contaremos con más de 14 expertos de distintos países y tres mesas de trabajo especializadas en transición energética, planificación urbana y circularidad en la construcción”. Desde la Universidad Autónoma de Chile, el decano de la Facultad de Arquitectura, Construcción y Medio Ambiente, Daniel Schmidt, valoró el enfoque territorial del encuentro: “Es clave que estos temas se aborden desde y para las regiones. La sostenibilidad urbana no puede pensarse solo desde los grandes centros, y esta cumbre es una gran oportunidad para posicionar a La Araucanía como referente en la materia”. La Cumbre cuenta con la participación de especialistas de Chile, Argentina, Colombia, Uruguay y Panamá, quienes compartirán experiencias y casos exitosos en temáticas ambientales, diseño urbano, arquitectura y desarrollo territorial. Entre los expositores internacionales confirmados destacan: Jorge Pérez (Colombia), arquitecto y consultor, quien presentará la charla magistral “Transición energética y su impacto en la planificación urbana”. María Julia Reyna (Argentina), directora ejecutiva de ICLEI Argentina, quien expondrá sobre “100% Energías Renovables: Hoja de Ruta de ciudades y regiones de Argentina”.",mediosregionales,id_231
Ministra Williams inauguró oficialmente Mes de la Minería 2025: &quot;Enfrentamos un momento crítico&quot;,"“Enfrentamos un momento crítico respecto al cambio climático y la Región de Antofagasta está llamada a aportar, a través de minería con materias primas clave como el litio y el cobre. Esta fiesta nos invita a eso, a reunirnos, a discutir respecto a cómo trabajamos la industria y la fortalecemos en pro de nuestra sociedad”. Palabras de Aurora Williams, Ministra de Minería, al inaugurar oficialmente el Mes de la Minería 2025, en su jornada de lanzamiento. La autoridad de gobierno estuvo acompañada por Ricardo Díaz, Gobernador Regional, y Marko Razmilic, presidente de AIA, quienes participaron en un panel de conversación Industria Minera, protagonista del crecimiento regional y nacional, abordando los principales desafíos del futuro de este sector económico. Una instancia, además, en la que se anunció la parrilla programática de esta celebración y en la que estuvieron presentes autoridades regionales, representantes de la industria, proveedores, el mundo académico y representantes de la sociedad civil. “La industria minera es el tractor económico del país y es por ello que esta fiesta toma un sentido muy especial, relevar el rol de la industria minera con la región y el país, desde lo social, económico, laboral y educacional, poniendo en valor su proyección internacional”, aseveró Marko Razmilic, presidente de AIA. Por su parte, Ricardo Díaz, Gobernador Regional comentó que “este es el mes de la Región de Antofagasta y valoramos estos espacios de encuentro y conversación, donde todos los actores podamos trabajar por una industria y sociedad más desarrollada”. Actividades enfocadas en la industria Un mes cargado de actividades se tomará la agenda durante agosto, con foco especial en la educación inicial, el apoyo al crecimiento de empresas proveedoras y relevar el rol de la minería en región, todos dirigidos a fomentar un entorno productivo, inclusivo y sostenible. La&nbsp;Rueda de Negocios&nbsp;está agendada para el 7 de agosto, en el Salón Pacífico del Hotel Antofagasta, a partir de las 09:00 horas. Esta actividad está enfocada en promover el networking y las oportunidades de negocios entre empresas proveedoras y la gran industria. El&nbsp;Seminario Internacional de Educación Inicial, por su parte, tendrá su foco puesto en los derechos infantiles, la importancia del juego como método de aprendizaje, la paternidad como eje central en la educación temprana y otros factores de gran importancia en la educación inicial, en la Región de Antofagasta. Esta jornada está programada para el 12 de agosto, a las 09:00 horas, en el Salón Cobremar del Hotel Antofagasta. La&nbsp;Cena de Negocios Mineros y la entrega de los&nbsp;Premios AIA 2025, que celebra el compromiso de la industria con el desarrollo empresarial y sostenible de la región y el país, se llevará a cabo el 21 de agosto, a las 18:30 horas, en la explanada de las Ruinas de Huanchaca. Finalmente, este mes concluye con la fiesta comunitaria&nbsp;Jugando a Ser Minera y Minero,&nbsp;que tendrá lugar en el Parque Urbano Oasis de Calama, a partir de las 11:00 horas, el 30 de agosto. Un encuentro para los niños, niñas y sus familias, que busca generar un vínculo positivo de la ciudadanía respecto a esta actividad productiva desde temprana edad con quienes constituyen el capital humano del futuro.",mediosregionales,id_232
